"Gene","Spearman_rho","p_value","FDR","Absolute_Spearman_rho","Direction","Stage16B_Strong_Gene"
"RAB3D",0.268395964561102,1.78295247859524e-111,4.94603376924816e-110,0.268395964561102,"Increasing",TRUE
"LSM14A",0.268363029000914,1.90127905239358e-111,5.26751799002888e-110,0.268363029000914,"Increasing",TRUE
"SDHD",0.268354050856804,1.93487229104144e-111,5.3537247387203e-110,0.268354050856804,"Increasing",TRUE
"DECR1",0.268250683582659,2.36704100302584e-111,6.54114527818267e-110,0.268250683582659,"Increasing",TRUE
"UBA3",0.268241137738706,2.41151118942785e-111,6.6555244959816e-110,0.268241137738706,"Increasing",TRUE
"TOP1MT",0.268164217810081,2.80164843296427e-111,7.72240084647421e-110,0.268164217810081,"Increasing",TRUE
"KHDRBS1",0.268153426903053,2.86119891966937e-111,7.87649791771403e-110,0.268153426903053,"Increasing",TRUE
"ERGIC2",0.268146099590454,2.90235359951505e-111,7.97962611775067e-110,0.268146099590454,"Increasing",TRUE
"ATP5F1A",0.267891979939399,4.76136560303124e-111,1.30740928439015e-109,0.267891979939399,"Increasing",TRUE
"SNRPD1",0.267846393638166,5.20321787077932e-111,1.42692307344595e-109,0.267846393638166,"Increasing",TRUE
"TSN",0.267711565200814,6.76421184190786e-111,1.85265675416513e-109,0.267711565200814,"Increasing",TRUE
"RAB25",0.267609924880588,8.24272996682403e-111,2.25475183016541e-109,0.267609924880588,"Increasing",TRUE
"RPS19",0.267514709043079,9.91891744115953e-111,2.70983319726242e-109,0.267514709043079,"Increasing",TRUE
"PTN",-0.26750178548436,1.01712290754171e-110,2.77525581211821e-109,0.26750178548436,"Decreasing",TRUE
"BOC",0.267450272285716,1.12421981334698e-110,3.06360531733018e-109,0.267450272285716,"Increasing",TRUE
"DSP",0.267382212276169,1.28315756832395e-110,3.4923217948968e-109,0.267382212276169,"Increasing",TRUE
"SMARCA4",0.267357913140193,1.34517698718316e-110,3.65651254000353e-109,0.267357913140193,"Increasing",TRUE
"UBE2N",0.267353060436537,1.35791645332588e-110,3.6865043412528e-109,0.267353060436537,"Increasing",TRUE
"DDX1",0.267345538709427,1.37790103342704e-110,3.7360654118392e-109,0.267345538709427,"Increasing",TRUE
"GSDMC",0.267245613611239,1.67297967658475e-110,4.53046250764367e-109,0.267245613611239,"Increasing",TRUE
"MAOB",-0.267174550622287,1.92043747825624e-110,5.19407433105349e-109,0.267174550622287,"Decreasing",TRUE
"DLGAP1",0.267119092325917,2.13865854641488e-110,5.7770513985032e-109,0.267119092325917,"Increasing",TRUE
"MRPL11",0.267082268798691,2.29705207003479e-110,6.19716544737227e-109,0.267082268798691,"Increasing",TRUE
"KLHDC3",0.26704847900352,2.45267228806361e-110,6.608759120331e-109,0.26704847900352,"Increasing",TRUE
"TMEM50B",0.266781971926891,4.11180789002342e-110,1.10655253428899e-108,0.266781971926891,"Increasing",TRUE
"H2AFY2",0.266663288756623,5.17462239661572e-110,1.39084067152818e-108,0.266663288756623,"Increasing",TRUE
"PART1",0.266661168170577,5.19591703070251e-110,1.39482940414262e-108,0.266661168170577,"Increasing",TRUE
"NOSIP",0.266442806434607,7.92922376021601e-110,2.12593704042516e-108,0.266442806434607,"Increasing",TRUE
"TUBA4A",0.266232342590392,1.19123160499487e-109,3.18990272415603e-108,0.266232342590392,"Increasing",TRUE
"EIF4B",0.266168733208531,1.34706712335347e-109,3.60273769005798e-108,0.266168733208531,"Increasing",TRUE
"PSMG2",0.266038142147322,1.73364452724316e-109,4.63090954681394e-108,0.266038142147322,"Increasing",TRUE
"CHEK1",0.265998936695176,1.87000536689999e-109,4.98898962700109e-108,0.265998936695176,"Increasing",TRUE
"SNORC",-0.265951092033214,2.05099254446694e-109,5.46509850627997e-108,0.265951092033214,"Decreasing",TRUE
"CHMP2B",0.265843211969912,2.52579999283525e-109,6.72198741935589e-108,0.265843211969912,"Increasing",TRUE
"NES",0.265756105513473,2.98805628792714e-109,7.94242267922578e-108,0.265756105513473,"Increasing",TRUE
"RPL4",0.265687526896054,3.41062595290188e-109,9.05449961206507e-108,0.265687526896054,"Increasing",TRUE
"LYZ",-0.265606863095676,3.98456452359786e-109,1.05652072828159e-107,0.265606863095676,"Decreasing",TRUE
"TAGLN2",0.265399338325016,5.94362117500884e-109,1.57403987245026e-107,0.265399338325016,"Increasing",TRUE
"MANF",0.265263545101205,7.71982479326996e-109,2.04192672928475e-107,0.265263545101205,"Increasing",TRUE
"PSMD14",0.26523939332462,8.08718257898078e-109,2.13647940747891e-107,0.26523939332462,"Increasing",TRUE
"SINHCAF",0.265137134412424,9.84595293001775e-109,2.59793703074095e-107,0.265137134412424,"Increasing",TRUE
"MIF",-0.265065594846638,1.12985525792824e-108,2.97758196632065e-107,0.265065594846638,"Decreasing",TRUE
"MYH14",0.264957014616589,1.39218439773612e-108,3.66444638673296e-107,0.264957014616589,"Increasing",TRUE
"ATF5",0.264893530477169,1.57286631698197e-108,4.13499283576404e-107,0.264893530477169,"Increasing",TRUE
"NUP37",0.264740680687827,2.10973274940586e-108,5.53965063361611e-107,0.264740680687827,"Increasing",TRUE
"TMEM106C",0.264690283747242,2.32412463437866e-108,6.09518608603433e-107,0.264690283747242,"Increasing",TRUE
"SNRPG",0.264661932115148,2.45415032378814e-108,6.42838648449234e-107,0.264661932115148,"Increasing",TRUE
"COX7C",0.264631610241216,2.6012532303129e-108,6.80545790642394e-107,0.264631610241216,"Increasing",TRUE
"COX7A2L",0.264497099260964,3.36739317680344e-108,8.79919789005108e-107,0.264497099260964,"Increasing",TRUE
"DCTN2",0.264463452495419,3.59192502985927e-108,9.37457728203608e-107,0.264463452495419,"Increasing",TRUE
"CCT3",0.264408084992759,3.99437507327358e-108,1.04123577000533e-106,0.264408084992759,"Increasing",TRUE
"STAT3",0.264294312877437,4.96806422692917e-108,1.29349238486674e-106,0.264294312877437,"Increasing",TRUE
"YIPF4",0.26427157166925,5.18941336542479e-108,1.34949726626751e-106,0.26427157166925,"Increasing",TRUE
"BAX",0.264067354499513,7.67426009404205e-108,1.99327837298376e-106,0.264067354499513,"Increasing",TRUE
"AMMECR1",0.264038838894405,8.10495967053455e-108,2.10261918943879e-106,0.264038838894405,"Increasing",TRUE
"AC008771.1",0.264025485075197,8.31486580859628e-108,2.15448741155594e-106,0.264025485075197,"Increasing",FALSE
"FAM84B",0.264013297644795,8.51116788844599e-108,2.20271063556069e-106,0.264013297644795,"Increasing",TRUE
"SAC3D1",0.263786118543211,1.31459413237968e-107,3.39813148334031e-106,0.263786118543211,"Increasing",TRUE
"LINC01315",0.263728205089268,1.46856187452631e-107,3.79159164976268e-106,0.263728205089268,"Increasing",FALSE
"JAGN1",0.263542314492807,2.09509491730737e-107,5.40274476885588e-106,0.263542314492807,"Increasing",TRUE
"DLG1",0.263428209133604,2.60533219385437e-107,6.71051593673337e-106,0.263428209133604,"Increasing",TRUE
"H1FX",-0.263195550550707,4.06187328523899e-107,1.04496525826208e-105,0.263195550550707,"Decreasing",TRUE
"LEMD1",0.263108806760749,4.79273110587554e-107,1.23152103683675e-105,0.263108806760749,"Increasing",TRUE
"OSGEP",0.263062517621779,5.23500257358315e-107,1.34356776265002e-105,0.263062517621779,"Increasing",TRUE
"RUVBL2",0.263004649571537,5.84559637974351e-107,1.49849748239926e-105,0.263004649571537,"Increasing",TRUE
"MCTS1",0.262874403925381,7.49241368247457e-107,1.91837748433976e-105,0.262874403925381,"Increasing",TRUE
"RBPMS",-0.262832248398276,8.11889830581101e-107,2.07632417027901e-105,0.262832248398276,"Decreasing",TRUE
"ARHGAP29",-0.262129722296709,3.08856502501258e-106,7.88934872228391e-105,0.262129722296709,"Decreasing",TRUE
"BCL2A1",-0.262048168909967,3.60580039285098e-106,9.1996867165891e-105,0.262048168909967,"Decreasing",TRUE
"PTS",0.261883409534198,4.92925435400987e-106,1.25614606828011e-104,0.261883409534198,"Increasing",TRUE
"SON",0.261770942283975,6.10113106565884e-106,1.5529498507525e-104,0.261770942283975,"Increasing",TRUE
"HNRNPUL1",0.261235195160866,1.68280137223732e-105,4.27827501812335e-104,0.261235195160866,"Increasing",TRUE
"WIPI1",0.261215774897115,1.74576421701642e-105,4.43313334074322e-104,0.261215774897115,"Increasing",FALSE
"TATDN1",0.261164881849128,1.92214052912375e-105,4.87528836084088e-104,0.261164881849128,"Increasing",TRUE
"DRAM2",0.261000526899578,2.62246590105217e-105,6.64378524287661e-104,0.261000526899578,"Increasing",TRUE
"APOL6",-0.260991213729752,2.66902383599518e-105,6.75381792691519e-104,0.260991213729752,"Decreasing",TRUE
"EID1",0.26088067481521,3.28881510839163e-105,8.31243210436761e-104,0.26088067481521,"Increasing",TRUE
"TMC4",0.260658330262686,5.00402956733248e-105,1.2632836325941e-103,0.260658330262686,"Increasing",TRUE
"NET1",0.260634744010114,5.23173475331077e-105,1.31922739812189e-103,0.260634744010114,"Increasing",TRUE
"NECTIN1",0.260613876961168,5.44179116791133e-105,1.37059565429562e-103,0.260613876961168,"Increasing",TRUE
"EIF4A3",0.260506729584025,6.66042567015233e-105,1.67557390840503e-103,0.260506729584025,"Increasing",TRUE
"CALM2",0.260297234426658,9.8848953889111e-105,2.48386731807406e-103,0.260297234426658,"Increasing",TRUE
"COX5A",0.260141555341022,1.32523289734846e-104,3.32616526268294e-103,0.260141555341022,"Increasing",TRUE
"DAP3",0.260100789840445,1.43092670801257e-104,3.58727681672292e-103,0.260100789840445,"Increasing",TRUE
"HADHA",0.259963597798734,1.85236280626269e-104,4.63841949517227e-103,0.259963597798734,"Increasing",TRUE
"GABARAPL2",0.259919046391413,2.01426883240385e-104,5.03800341067676e-103,0.259919046391413,"Increasing",TRUE
"COX7A2",0.259606289569181,3.62568064982127e-104,9.05791431706794e-103,0.259606289569181,"Increasing",TRUE
"ZNRD1",0.259557395829608,3.97433931503641e-104,9.91749106211742e-103,0.259557395829608,"Increasing",FALSE
"POMP",0.259543634392112,4.07836948319702e-104,1.01653476968728e-102,0.259543634392112,"Increasing",TRUE
"IGHG3",-0.259423209646019,5.11277612090163e-104,1.27289276466226e-102,0.259423209646019,"Decreasing",TRUE
"MLLT11",0.259397388277691,5.36660441809353e-104,1.33454915391256e-102,0.259397388277691,"Increasing",FALSE
"PEX13",0.259379143541806,5.55349606191376e-104,1.37943735514892e-102,0.259379143541806,"Increasing",TRUE
"ABT1",0.259320873842837,6.19498223387318e-104,1.53700994344431e-102,0.259320873842837,"Increasing",TRUE
"ZNF90",0.259165812901646,8.28537909060961e-104,2.05329176775314e-102,0.259165812901646,"Increasing",TRUE
"LMAN2",0.258932957165682,1.2816647648111e-103,3.17259743042014e-102,0.258932957165682,"Increasing",TRUE
"LRRC42",0.258908028043834,1.34290848505863e-103,3.3203950071072e-102,0.258908028043834,"Increasing",TRUE
"NDUFAB1",0.258879663012782,1.41615149123809e-103,3.49748956864631e-102,0.258879663012782,"Increasing",TRUE
"ASF1A",0.258788173461866,1.68065762153758e-103,4.14600584491178e-102,0.258788173461866,"Increasing",TRUE
"S100A6",0.258771261709254,1.73469491196795e-103,4.27443067817873e-102,0.258771261709254,"Increasing",TRUE
"GDI2",0.258656249245989,2.15111871257309e-103,5.29449605680004e-102,0.258656249245989,"Increasing",TRUE
"TUSC3",0.258452273342216,3.14968539628715e-103,7.74342450668546e-102,0.258452273342216,"Increasing",TRUE
"HSPE1",0.258424385450638,3.31815812805879e-103,8.14834058492618e-102,0.258424385450638,"Increasing",TRUE
"SGCB",0.258410407581908,3.40595190068597e-103,8.35444047375979e-102,0.258410407581908,"Increasing",FALSE
"METTL5",0.258111535070163,5.95075449765867e-103,1.45800232079823e-101,0.258111535070163,"Increasing",TRUE
"EIF2B5",0.258022332950611,7.02809375773436e-103,1.72001252666636e-101,0.258022332950611,"Increasing",TRUE
"FDCSP",-0.257825072526776,1.01518134342944e-102,2.48168199451474e-101,0.257825072526776,"Decreasing",TRUE
"NR4A1",0.25767708272506,1.33742041893072e-102,3.26572375741163e-101,0.25767708272506,"Increasing",TRUE
"SNX7",0.257624573564708,1.47478687454923e-102,3.59708175609582e-101,0.257624573564708,"Increasing",TRUE
"EMC4",0.257603046261555,1.53509190797428e-102,3.73994770364421e-101,0.257603046261555,"Increasing",TRUE
"COMTD1",0.257364590512786,2.39231543985302e-102,5.82183971342611e-101,0.257364590512786,"Increasing",FALSE
"TANK",0.25726979166973,2.85341027068987e-102,6.93613002807741e-101,0.25726979166973,"Increasing",TRUE
"HOXB7",0.257159931199518,3.49970517492204e-102,8.49759874495115e-101,0.257159931199518,"Increasing",TRUE
"LXN",0.256874895509614,5.94127966372506e-102,1.44097703179684e-100,0.256874895509614,"Increasing",TRUE
"MED30",0.256771835741315,7.19307396310822e-102,1.74262699935839e-100,0.256771835741315,"Increasing",TRUE
"ATP6V1D",0.256723184513808,7.872257971767e-102,1.90503353605694e-100,0.256723184513808,"Increasing",TRUE
"EXOSC5",0.256441055454778,1.32790204683872e-101,3.20983928771641e-100,0.256441055454778,"Increasing",TRUE
"IFT27",0.256219712389524,2.00037586161575e-101,4.82995780664987e-100,0.256219712389524,"Increasing",FALSE
"AC058791.1",-0.256218039416513,2.00657733817121e-101,4.83952413815624e-100,0.256218039416513,"Decreasing",TRUE
"PLD3",0.256021145837539,2.88800397060731e-101,6.95761045761693e-100,0.256021145837539,"Increasing",TRUE
"ARMCX3",0.255836173313064,4.06479897360626e-101,9.78177124940215e-100,0.255836173313064,"Increasing",TRUE
"ATIC",0.255685156007968,5.37205940423817e-101,1.29132595912777e-99,0.255685156007968,"Increasing",TRUE
"CDK2AP2",0.255647183732053,5.76206617066528e-101,1.38353611053419e-99,0.255647183732053,"Increasing",TRUE
"XPOT",0.255628576190753,5.96336803810636e-101,1.430281723679e-99,0.255628576190753,"Increasing",FALSE
"PTTG1",0.255598533738328,6.30328746186062e-101,1.51013350388922e-99,0.255598533738328,"Increasing",TRUE
"PRKRA",0.255551403290363,6.87590969651714e-101,1.64549732604358e-99,0.255551403290363,"Increasing",TRUE
"CXCL2",-0.255380547334567,9.42239760883073e-101,2.25241164078354e-99,0.255380547334567,"Decreasing",TRUE
"CDCA7",0.255316374424644,1.06054217799867e-100,2.53241065928743e-99,0.255316374424644,"Increasing",TRUE
"CCL2",-0.255256888820352,1.18339430521024e-100,2.82264359112509e-99,0.255256888820352,"Decreasing",TRUE
"ENHO",0.255167569516874,1.39502139113961e-100,3.32374997381775e-99,0.255167569516874,"Increasing",TRUE
"MRPL16",0.255166498936402,1.3977744921622e-100,3.32664171537721e-99,0.255166498936402,"Increasing",TRUE
"SMOX",0.255005746195968,1.87914335036144e-100,4.46735839398358e-99,0.255005746195968,"Increasing",TRUE
"FHL3",0.254963749610193,2.03011808078615e-100,4.82097271711964e-99,0.254963749610193,"Increasing",TRUE
"SERPINA1",-0.254936175216049,2.13576686740106e-100,5.06629220686463e-99,0.254936175216049,"Decreasing",TRUE
"NINJ1",0.25487458903624,2.39195382601232e-100,5.66777655483841e-99,0.25487458903624,"Increasing",TRUE
"EDEM2",0.254871963845717,2.40353062913292e-100,5.68897008713718e-99,0.254871963845717,"Increasing",FALSE
"UBE2E3",0.254870102865718,2.41177118740283e-100,5.70222925161654e-99,0.254870102865718,"Increasing",TRUE
"CTSV",0.25484653272274,2.51861325069283e-100,5.94833140409531e-99,0.25484653272274,"Increasing",TRUE
"PTBP3",0.254722436604025,3.16405482273138e-100,7.46454418332152e-99,0.254722436604025,"Increasing",TRUE
"RPS17",0.254585073403626,4.07244824562032e-100,9.5971217653059e-99,0.254585073403626,"Increasing",TRUE
"MALSU1",0.25450482423596,4.7191185964916e-100,1.11089491143991e-98,0.25450482423596,"Increasing",TRUE
"TPD52L1",0.254448193801321,5.23617984219232e-100,1.23127145146655e-98,0.254448193801321,"Increasing",TRUE
"ARPC5L",0.254412792183616,5.58773578696766e-100,1.31251054735186e-98,0.254412792183616,"Increasing",TRUE
"PAFAH1B3",0.254344302834265,6.33608896068037e-100,1.4866762479946e-98,0.254344302834265,"Increasing",TRUE
"EEF1AKMT4",0.253988906994309,1.21562905994535e-99,2.84921301360294e-98,0.253988906994309,"Increasing",TRUE
"PIGX",0.253923092777738,1.37137321357962e-99,3.2107665379692e-98,0.253923092777738,"Increasing",TRUE
"TDG",0.253891774540166,1.45232437262199e-99,3.39661576757156e-98,0.253891774540166,"Increasing",TRUE
"GSN",0.25372455507675,1.97241085509125e-99,4.60797822470507e-98,0.25372455507675,"Increasing",TRUE
"PIGR",-0.253596915371345,2.49114958754467e-99,5.81357911304971e-98,0.253596915371345,"Decreasing",TRUE
"PDCD2",0.253584869054907,2.54663631967643e-99,5.9366570515866e-98,0.253584869054907,"Increasing",TRUE
"IFNAR1",0.253339120336551,3.99049629966698e-99,9.29252424954778e-98,0.253339120336551,"Increasing",TRUE
"HSPBP1",0.253243280681746,4.75379431294278e-99,1.10580726698271e-97,0.253243280681746,"Increasing",TRUE
"GPR180",0.253182510076643,5.31156633023191e-99,1.23422525157324e-97,0.253182510076643,"Increasing",TRUE
"HOXB6",0.253181356706053,5.32276064574329e-99,1.23549793291635e-97,0.253181356706053,"Increasing",TRUE
"ETHE1",0.253179349626898,5.3422969752943e-99,1.23870212055912e-97,0.253179349626898,"Increasing",TRUE
"RNF8",0.252887385829564,9.09969612186216e-99,2.10765737613549e-97,0.252887385829564,"Increasing",TRUE
"NFE2L3",0.252844945832202,9.83158302552741e-99,2.27473778567074e-97,0.252844945832202,"Increasing",TRUE
"LINC00461",0.252774105473532,1.11863454974653e-98,2.58542167059064e-97,0.252774105473532,"Increasing",TRUE
"ACAA2",0.252737359917284,1.19608638998629e-98,2.76147723158159e-97,0.252737359917284,"Increasing",TRUE
"DMAC1",0.252521361935289,1.77243660430889e-98,4.08776467653309e-97,0.252521361935289,"Increasing",TRUE
"SERPINB5",0.252452538187763,2.00891167134409e-98,4.62820695285137e-97,0.252452538187763,"Increasing",TRUE
"IGFBP4",-0.252444248107631,2.03944128428783e-98,4.69353846149733e-97,0.252444248107631,"Decreasing",TRUE
"MRPL19",0.252332343546957,2.49981694619368e-98,5.74691959651546e-97,0.252332343546957,"Increasing",TRUE
"PAK2",0.252325190151639,2.53254631380079e-98,5.81597511596547e-97,0.252325190151639,"Increasing",TRUE
"TTC14",0.2521983518198,3.18929166047347e-98,7.31641112344286e-97,0.2521983518198,"Increasing",TRUE
"ACTR6",0.252180679080887,3.29338165445269e-98,7.5471874393131e-97,0.252180679080887,"Increasing",TRUE
"HLA-DQB1",-0.252138095922491,3.55832286748446e-98,8.14569461507831e-97,0.252138095922491,"Decreasing",TRUE
"FKBP4",0.252131100485802,3.60383573930525e-98,8.24115241549062e-97,0.252131100485802,"Increasing",TRUE
"SUPT4H1",0.252106316642004,3.76980499250086e-98,8.61157356109341e-97,0.252106316642004,"Increasing",TRUE
"FAM49B",0.252086096230091,3.91084610606751e-98,8.92432780909385e-97,0.252086096230091,"Increasing",TRUE
"LDHB",0.251946035507533,5.04341393885567e-98,1.1496642955556e-96,0.251946035507533,"Increasing",TRUE
"JOSD2",0.25193828009624,5.11491727409931e-98,1.16473511373326e-96,0.25193828009624,"Increasing",TRUE
"ARL5B",0.251832205528542,6.20071007785656e-98,1.41049836613137e-96,0.251832205528542,"Increasing",TRUE
"FKBP11",0.251688635725879,8.04512417359421e-98,1.82812968865795e-96,0.251688635725879,"Increasing",FALSE
"MAN1A2",0.251544236236031,1.04521126904019e-97,2.37258566428135e-96,0.251544236236031,"Increasing",TRUE
"DUSP4",-0.251376536447117,1.41620091284642e-97,3.21134330814387e-96,0.251376536447117,"Decreasing",TRUE
"ERP29",0.251264666717583,1.73409039751708e-97,3.92806011429184e-96,0.251264666717583,"Increasing",TRUE
"TRAM1",0.251183012086032,2.01018921222993e-97,4.5487108770983e-96,0.251183012086032,"Increasing",TRUE
"GOLIM4",0.251146746318491,2.14648304413949e-97,4.85203960082158e-96,0.251146746318491,"Increasing",TRUE
"RPN1",0.250991008688013,2.8446097506286e-97,6.42340822477367e-96,0.250991008688013,"Increasing",TRUE
"ELOVL4",0.25094094121976,3.11401495357e-97,7.02441160194652e-96,0.25094094121976,"Increasing",FALSE
"SCAF11",0.250933178441662,3.15800571720742e-97,7.11621517714832e-96,0.250933178441662,"Increasing",TRUE
"ZNF639",0.250807447324731,3.96329938624801e-97,8.9215520559187e-96,0.250807447324731,"Increasing",TRUE
"FUNDC1",0.250795736948167,4.04800988108235e-97,9.10275687098747e-96,0.250795736948167,"Increasing",TRUE
"PDHA1",0.250699787942592,4.81368929932155e-97,1.08132875008668e-95,0.250699787942592,"Increasing",TRUE
"MRPL48",0.25064619556545,5.30258075573524e-97,1.18991453926727e-95,0.25064619556545,"Increasing",TRUE
"HAX1",0.250572126329651,6.06081379420188e-97,1.35865338270438e-95,0.250572126329651,"Increasing",TRUE
"CCNB1IP1",0.250508774846031,6.79454463787593e-97,1.52155554015025e-95,0.250508774846031,"Increasing",TRUE
"RIC3",-0.250354759109239,8.96926487866505e-97,2.00647840608646e-95,0.250354759109239,"Decreasing",TRUE
"SLC25A3",0.250240389558467,1.10218790868565e-96,2.46311072458086e-95,0.250240389558467,"Increasing",TRUE
"COX6A1",0.250067314764236,1.50524041138896e-96,3.36035591840035e-95,0.250067314764236,"Increasing",TRUE
"PA2G4",0.250045355737842,1.56592515153198e-96,3.49222317075399e-95,0.250045355737842,"Increasing",TRUE
"ARPC5",0.249993460896032,1.71921371747171e-96,3.83012458088286e-95,0.249993460896032,"Increasing",TRUE
"FAHD2A",0.249907124448326,2.00810224769591e-96,4.46911324126761e-95,0.249907124448326,"Increasing",FALSE
"AP3B1",0.249838867126297,2.2703754100148e-96,5.04761446609257e-95,0.249838867126297,"Increasing",TRUE
"HRASLS",0.249805951525269,2.40879741357064e-96,5.34985735943078e-95,0.249805951525269,"Increasing",TRUE
"TIMP3",-0.249523112967275,4.00406573145317e-96,8.88376390725903e-95,0.249523112967275,"Decreasing",TRUE
"DDX49",0.249445667270224,4.60133054204989e-96,1.01984362065331e-94,0.249445667270224,"Increasing",TRUE
"CCT7",0.249368026705561,5.28927779532726e-96,1.1711198069367e-94,0.249368026705561,"Increasing",TRUE
"LINC00960",0.24927545933406,6.24475619048986e-96,1.3812608114277e-94,0.24927545933406,"Increasing",FALSE
"RBBP7",0.249224636721929,6.84066735736479e-96,1.51152169317641e-94,0.249224636721929,"Increasing",TRUE
"AKT1S1",0.249208339428631,7.04351795158778e-96,1.55475406469675e-94,0.249208339428631,"Increasing",FALSE
"SEPHS2",0.249205668423625,7.07733123568763e-96,1.56062375513479e-94,0.249205668423625,"Increasing",TRUE
"FIP1L1",0.249111455431219,8.37947013670471e-96,1.84587512389591e-94,0.249111455431219,"Increasing",TRUE
"TRAPPC3",0.249002201423861,1.01914087033319e-95,2.24273260772915e-94,0.249002201423861,"Increasing",TRUE
"PGRMC1",0.248753167836827,1.59171875815643e-95,3.49919047444154e-94,0.248753167836827,"Increasing",TRUE
"RPS3",0.248715137987619,1.7037921687431e-95,3.74176308603033e-94,0.248715137987619,"Increasing",TRUE
"VAV3",0.248507037427005,2.47187528287285e-95,5.4230685139982e-94,0.248507037427005,"Increasing",TRUE
"SWSAP1",0.248498671332106,2.5091142566661e-95,5.49918449153696e-94,0.248498671332106,"Increasing",FALSE
"APOE",0.24847374976213,2.62339362712626e-95,5.74382333152974e-94,0.24847374976213,"Increasing",TRUE
"RAB7A",0.248272805809168,3.75618874996377e-95,8.21571243792684e-94,0.248272805809168,"Increasing",TRUE
"BSPRY",0.248145401641302,4.71529267103603e-95,1.03030813570363e-93,0.248145401641302,"Increasing",TRUE
"FERMT2",0.247951726053631,6.6608989383626e-95,1.45395985917188e-93,0.247951726053631,"Increasing",TRUE
"APEX1",0.247805092566027,8.65027125563496e-95,1.88630032123382e-93,0.247805092566027,"Increasing",TRUE
"USP16",0.247581050556782,1.28912835835793e-94,2.8082725629148e-93,0.247581050556782,"Increasing",TRUE
"AKR1A1",0.247571899336802,1.31029671510957e-94,2.85151178383866e-93,0.247571899336802,"Increasing",TRUE
"UBE2J2",0.247490337431838,1.51495736673683e-94,3.29358437577292e-93,0.247490337431838,"Increasing",TRUE
"MCEE",0.247197658355846,2.54911449993947e-94,5.53631802449165e-93,0.247197658355846,"Increasing",FALSE
"HLA-DMA",-0.247167746144997,2.6882445726441e-94,5.83262702960231e-93,0.247167746144997,"Decreasing",TRUE
"GPRC5C",0.24708912863013,3.09109883828675e-94,6.69996448298662e-93,0.24708912863013,"Increasing",FALSE
"ARF1",0.247052974587468,3.29605289509638e-94,7.13704439509347e-93,0.247052974587468,"Increasing",TRUE
"DCPS",0.246937532935839,4.0456634815124e-94,8.75143021376207e-93,0.246937532935839,"Increasing",TRUE
"PHF6",0.246843315341832,4.78177055635185e-94,1.03334061722764e-92,0.246843315341832,"Increasing",TRUE
"METTL9",0.246644074590691,6.80785408181679e-94,1.46970755952109e-92,0.246644074590691,"Increasing",TRUE
"ALKBH2",0.24627448034326,1.3099063795604e-93,2.82505757108786e-92,0.24627448034326,"Increasing",TRUE
"HTN1",-0.24624899067059,1.37032941440928e-93,2.95242459076616e-92,0.24624899067059,"Decreasing",TRUE
"MAPRE3",0.246212442155313,1.46184952837062e-93,3.14647094702083e-92,0.246212442155313,"Increasing",FALSE
"RPIA",0.246112279209398,1.74512648304375e-93,3.75245604960949e-92,0.246112279209398,"Increasing",TRUE
"HNRNPA0",0.246091918995068,1.80908539184403e-93,3.8861168307902e-92,0.246091918995068,"Increasing",TRUE
"PFKL",0.246010756408863,2.08813993274385e-93,4.48110267592797e-92,0.246010756408863,"Increasing",TRUE
"FDX1",0.245884273650427,2.61097025073624e-93,5.59752649984228e-92,0.245884273650427,"Increasing",TRUE
"BDH1",0.245820231547359,2.92358713971568e-93,6.26151814561506e-92,0.245820231547359,"Increasing",FALSE
"ADK",0.245804788252107,3.00439762523383e-93,6.42822105755476e-92,0.245804788252107,"Increasing",TRUE
"PTGES3",0.245485571811304,5.27635453752331e-93,1.12781425871295e-91,0.245485571811304,"Increasing",TRUE
"SPCS1",0.245344827768264,6.76169409434014e-93,1.44387558674595e-91,0.245344827768264,"Increasing",TRUE
"TNPO2",0.245327481737413,6.9715104407925e-93,1.48720968040993e-91,0.245327481737413,"Increasing",TRUE
"TAX1BP1",0.245286612658201,7.49189095240474e-93,1.59664461027087e-91,0.245286612658201,"Increasing",TRUE
"TAP1",-0.245240787770443,8.12157417167346e-93,1.72913515123018e-91,0.245240787770443,"Decreasing",TRUE
"GYPC",-0.245185113522825,8.95802529303385e-93,1.90534376557541e-91,0.245185113522825,"Decreasing",TRUE
"NIPSNAP1",0.245107697415652,1.02657697898064e-92,2.18134990322238e-91,0.245107697415652,"Increasing",FALSE
"TPI1",0.245101361397843,1.03808768121405e-92,2.20364192446322e-91,0.245101361397843,"Increasing",TRUE
"MZT2B",0.245037312278536,1.16192435709739e-92,2.46410062383461e-91,0.245037312278536,"Increasing",TRUE
"FXYD1",0.245000287915024,1.24012044464311e-92,2.6273532165429e-91,0.245000287915024,"Increasing",TRUE
"AURKAIP1",0.244996089868353,1.24931169008976e-92,2.64423365551808e-91,0.244996089868353,"Increasing",TRUE
"C2orf88",0.244930010109461,1.40327170226487e-92,2.96719192621761e-91,0.244930010109461,"Increasing",FALSE
"MNAT1",0.244916393731926,1.4372750989927e-92,3.03612071253492e-91,0.244916393731926,"Increasing",TRUE
"MRPL37",0.244905319058396,1.46553632317558e-92,3.0927968695141e-91,0.244905319058396,"Increasing",TRUE
"TIMM9",0.244792293057017,1.78763707516683e-92,3.76886216530295e-91,0.244792293057017,"Increasing",TRUE
"SLC39A2",0.244734233318858,1.97963040368397e-92,4.16957241945523e-91,0.244734233318858,"Increasing",TRUE
